2015-08-25 15:38:46.919339,1440531526.92,4525.73831437,7355.82671861,39.252,0.06,
2015-08-25 15:38:46.941426,1440531526.94,4525.73831437,7355.82671861,39.252,0.06,
2015-08-25 15:38:46.983694,1440531526.98,4525.73831358,7355.82671918,39.247,0.06,
2015-08-25 15:38:47.028879,1440531527.03,4525.73831358,7355.82671918,39.247,0.06,
2015-08-25 15:38:47.059270,1440531527.06,4525.73831344,7355.82671944,39.244,0.06,
2015-08-25 15:38:47.100301,1440531527.1,4525.73831344,7355.82671944,39.244,0.08,
2015-08-25 15:38:47.141213,1440531527.14,4525.73831344,7355.82671944,39.244,0.08,
2015-08-25 15:38:47.180538,1440531527.18,4525.73831479,7355.8267194,39.245,0.03,
2015-08-25 15:38:47.220046,1440531527.22,4525.73831479,7355.8267194,39.245,0.03,
2015-08-25 15:38:47.266265,1440531527.27,4525.73831581,7355.82671927,39.243,0.03,
2015-08-25 15:38:47.304159,1440531527.3,4525.73831581,7355.82671927,39.243,0.02,
2015-08-25 15:38:47.342523,1440531527.34,4525.73831581,7355.82671927,39.243,0.02,
2015-08-25 15:38:47.381062,1440531527.38,4525.73831436,7355.82672062,39.245,0.06,
2015-08-25 15:38:47.421329,1440531527.42,4525.73831436,7355.82672062,39.245,0.06,
2015-08-25 15:38:47.460104,1440531527.46,4525.73831525,7355.82672167,39.244,0.06,
2015-08-25 15:38:47.500506,1440531527.5,4525.73831525,7355.82672167,39.244,0.06,
2015-08-25 15:38:47.541966,1440531527.54,4525.73831525,7355.82672167,39.244,0.06,
2015-08-25 15:38:47.579927,1440531527.58,4525.73831407,7355.82672473,39.245,0.11,
2015-08-25 15:38:47.620563,1440531527.62,4525.73831407,7355.82672473,39.245,0.11,
2015-08-25 15:38:47.660850,1440531527.66,4525.73831263,7355.82672899,39.243,0.11,
2015-08-25 15:38:47.700288,1440531527.7,4525.73831263,7355.82672899,39.243,0.18,
2015-08-25 15:38:47.740754,1440531527.74,4525.73831263,7355.82672899,39.243,0.18,
2015-08-25 15:38:47.783875,1440531527.78,4525.73831179,7355.82673221,39.245,0.19,
2015-08-25 15:38:47.820111,1440531527.82,4525.73831179,7355.82673221,39.245,0.19,
2015-08-25 15:38:47.865562,1440531527.87,4525.73831071,7355.82673636,39.244,0.19,
2015-08-25 15:38:47.901314,1440531527.9,4525.73831071,7355.82673636,39.244,0.23,
2015-08-25 15:38:47.940443,1440531527.94,4525.73831071,7355.82673636,39.244,0.23,
2015-08-25 15:38:47.980177,1440531527.98,4525.73831002,7355.82673815,39.238,0.18,
2015-08-25 15:38:48.024072,1440531528.02,4525.73831002,7355.82673815,39.238,0.18,
2015-08-25 15:38:48.060198,1440531528.06,4525.73831052,7355.82673884,39.238,0.18,
2015-08-25 15:38:48.099989,1440531528.1,4525.73831052,7355.82673884,39.238,0.13,
2015-08-25 15:38:48.141837,1440531528.14,4525.73831052,7355.82673884,39.238,0.13,
2015-08-25 15:38:48.180092,1440531528.18,4525.73831071,7355.82674046,39.238,0.1,
2015-08-25 15:38:48.220709,1440531528.22,4525.73831071,7355.82674046,39.238,0.1,
2015-08-25 15:38:48.260935,1440531528.26,4525.73831158,7355.82673898,39.236,0.1,
2015-08-25 15:38:48.300288,1440531528.3,4525.73831158,7355.82673898,39.236,0.03,
2015-08-25 15:38:48.341100,1440531528.34,4525.73831158,7355.82673898,39.236,0.03,
2015-08-25 15:38:48.383837,1440531528.38,4525.73831172,7355.82673966,39.238,0.02,
2015-08-25 15:38:48.420091,1440531528.42,4525.73831172,7355.82673966,39.238,0.02,
2015-08-25 15:38:48.465504,1440531528.47,4525.73831297,7355.82673844,39.237,0.02,
2015-08-25 15:38:48.501171,1440531528.5,4525.73831297,7355.82673844,39.237,0.02,
2015-08-25 15:38:48.540516,1440531528.54,4525.73831297,7355.82673844,39.237,0.02,
2015-08-25 15:38:48.580016,1440531528.58,4525.73831116,7355.82673913,39.233,0.03,
2015-08-25 15:38:48.621185,1440531528.62,4525.73831116,7355.82673913,39.233,0.03,
2015-08-25 15:38:48.662232,1440531528.66,4525.73831191,7355.82673853,39.234,0.03,
2015-08-25 15:38:48.699798,1440531528.7,4525.73831191,7355.82673853,39.234,0.03,
2015-08-25 15:38:48.741860,1440531528.74,4525.73831191,7355.82673853,39.234,0.03,
2015-08-25 15:38:48.780031,1440531528.78,4525.73831167,7355.82673898,39.237,0.02,
2015-08-25 15:38:48.820403,1440531528.82,4525.73831167,7355.82673898,39.237,0.02,
2015-08-25 15:38:48.860671,1440531528.86,4525.73831165,7355.82673892,39.237,0.02,
2015-08-25 15:38:48.900085,1440531528.9,4525.73831165,7355.82673892,39.237,0.03,
2015-08-25 15:38:48.941820,1440531528.94,4525.73831165,7355.82673892,39.237,0.03,
2015-08-25 15:38:48.980628,1440531528.98,4525.73831139,7355.82673909,39.236,0.03,
2015-08-25 15:38:49.020130,1440531529.02,4525.73831139,7355.82673909,39.236,0.03,
2015-08-25 15:38:49.061080,1440531529.06,4525.73831148,7355.82673847,39.236,0.03,
2015-08-25 15:38:49.101073,1440531529.1,4525.73831148,7355.82673847,39.236,0.03,
2015-08-25 15:38:49.140425,1440531529.14,4525.73831148,7355.82673847,39.236,0.03,
2015-08-25 15:38:49.180116,1440531529.18,4525.73831023,7355.82674,39.234,0.06,
2015-08-25 15:38:49.221249,1440531529.22,4525.73831023,7355.82674,39.234,0.06,
2015-08-25 15:38:49.260011,1440531529.26,4525.73831113,7355.82673929,39.232,0.06,
