2015-08-25 14:53:47.413627,1440528827.41,4524.80824843,7356.59937123,32.635,0.05,
2015-08-25 14:53:47.443737,1440528827.44,4524.80824843,7356.59937123,32.635,0.05,
2015-08-25 14:53:47.486729,1440528827.49,4524.80824843,7356.59937123,32.635,0.05,
2015-08-25 14:53:47.523338,1440528827.52,4524.80823076,7356.59936099,32.633,0.03,
2015-08-25 14:53:47.560098,1440528827.56,4524.80823076,7356.59936099,32.633,0.03,
2015-08-25 14:53:47.600689,1440528827.6,4524.80823076,7356.59936099,32.633,0.03,
2015-08-25 14:53:47.645268,1440528827.65,4524.80823018,7356.599362,32.635,0.05,
2015-08-25 14:53:47.679134,1440528827.68,4524.80823018,7356.599362,32.635,0.05,
2015-08-25 14:53:47.720486,1440528827.72,4524.80821277,7356.59935192,32.635,0.04,
2015-08-25 14:53:47.765206,1440528827.77,4524.80821277,7356.59935192,32.635,0.04,
2015-08-25 14:53:47.799607,1440528827.8,4524.80821277,7356.59935192,32.635,0.04,
2015-08-25 14:53:47.840119,1440528827.84,4524.80821265,7356.59935383,32.637,0.06,
2015-08-25 14:53:47.879588,1440528827.88,4524.80821265,7356.59935383,32.637,0.06,
2015-08-25 14:53:47.919679,1440528827.92,4524.80819604,7356.59934362,32.637,0.05,
2015-08-25 14:53:47.960066,1440528827.96,4524.80819604,7356.59934362,32.637,0.05,
2015-08-25 14:53:48.002290,1440528828.0,4524.80819661,7356.59934578,32.639,0.05,
2015-08-25 14:53:48.045348,1440528828.05,4524.80819661,7356.59934578,32.639,0.07,
2015-08-25 14:53:48.079482,1440528828.08,4524.80819661,7356.59934578,32.639,0.07,
2015-08-25 14:53:48.119938,1440528828.12,4524.80818172,7356.59933665,32.638,0.05,
2015-08-25 14:53:48.165259,1440528828.17,4524.80818172,7356.59933665,32.638,0.05,
2015-08-25 14:53:48.200095,1440528828.2,4524.80818172,7356.59933665,32.638,0.05,
2015-08-25 14:53:48.239810,1440528828.24,4524.80818145,7356.59933864,32.64,0.07,
2015-08-25 14:53:48.279520,1440528828.28,4524.80818145,7356.59933864,32.64,0.07,
2015-08-25 14:53:48.318912,1440528828.32,4524.8081672,7356.59933098,32.641,0.07,
2015-08-25 14:53:48.359789,1440528828.36,4524.8081672,7356.59933098,32.641,0.07,
2015-08-25 14:53:48.400063,1440528828.4,4524.8081672,7356.59933098,32.641,0.07,
2015-08-25 14:53:48.439752,1440528828.44,4524.80816695,7356.59933262,32.644,0.08,
2015-08-25 14:53:48.479768,1440528828.48,4524.80816695,7356.59933262,32.644,0.08,
2015-08-25 14:53:48.525024,1440528828.52,4524.80815278,7356.59932642,32.645,0.09,
2015-08-25 14:53:48.563345,1440528828.56,4524.80815278,7356.59932642,32.645,0.09,
2015-08-25 14:53:48.599872,1440528828.6,4524.80815278,7356.59932642,32.645,0.09,
2015-08-25 14:53:48.644960,1440528828.64,4524.80815432,7356.59932721,32.641,0.07,
2015-08-25 14:53:48.679115,1440528828.68,4524.80815432,7356.59932721,32.641,0.07,
2015-08-25 14:53:48.720026,1440528828.72,4524.80814149,7356.59932069,32.638,0.06,
2015-08-25 14:53:48.765317,1440528828.77,4524.80814149,7356.59932069,32.638,0.06,
2015-08-25 14:53:48.803735,1440528828.8,4524.80814247,7356.59932204,32.638,0.06,
2015-08-25 14:53:48.839853,1440528828.84,4524.80814247,7356.59932204,32.638,0.07,
2015-08-25 14:53:48.885393,1440528828.89,4524.80814247,7356.59932204,32.638,0.07,
2015-08-25 14:53:48.925338,1440528828.93,4524.80813137,7356.59931478,32.635,0.04,
2015-08-25 14:53:48.963496,1440528828.96,4524.80813137,7356.59931478,32.635,0.04,
2015-08-25 14:53:48.999984,1440528829.0,4524.80813137,7356.59931478,32.635,0.04,
2015-08-25 14:53:49.044247,1440528829.04,4524.80813186,7356.59931599,32.633,0.05,
2015-08-25 14:53:49.078930,1440528829.08,4524.80813186,7356.59931599,32.633,0.05,
2015-08-25 14:53:49.118410,1440528829.12,4524.80812231,7356.59931015,32.632,0.05,
2015-08-25 14:53:49.163893,1440528829.16,4524.80812231,7356.59931015,32.632,0.05,
2015-08-25 14:53:49.205738,1440528829.21,4524.80812106,7356.59931104,32.631,0.05,
2015-08-25 14:53:49.239393,1440528829.24,4524.80812106,7356.59931104,32.631,0.03,
2015-08-25 14:53:49.279952,1440528829.28,4524.80812106,7356.59931104,32.631,0.03,
2015-08-25 14:53:49.319744,1440528829.32,4524.8081121,7356.59930649,32.628,0.03,
2015-08-25 14:53:49.359878,1440528829.36,4524.8081121,7356.59930649,32.628,0.03,
2015-08-25 14:53:49.400466,1440528829.4,4524.8081121,7356.59930649,32.628,0.03,
2015-08-25 14:53:49.439786,1440528829.44,4524.80811145,7356.59930649,32.629,0.03,
2015-08-25 14:53:49.479815,1440528829.48,4524.80811145,7356.59930649,32.629,0.03,
2015-08-25 14:53:49.520189,1440528829.52,4524.80810244,7356.59930145,32.625,0.04,
2015-08-25 14:53:49.559767,1440528829.56,4524.80810244,7356.59930145,32.625,0.04,
2015-08-25 14:53:49.605655,1440528829.61,4524.80810266,7356.59930147,32.627,0.04,
2015-08-25 14:53:49.640677,1440528829.64,4524.80810266,7356.59930147,32.627,0.02,
2015-08-25 14:53:49.685396,1440528829.69,4524.80810266,7356.59930147,32.627,0.02,
2015-08-25 14:53:49.719692,1440528829.72,4524.80809459,7356.59929661,32.625,0.03,
2015-08-25 14:53:49.759859,1440528829.76,4524.80809459,7356.59929661,32.625,0.03,
